LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
0.25199353217381115,2,1,2,0.714228271194001,-1,-1,2,-1,-1,-1,-0.6861859764301075,-0.6732522904500144,-0.6754413110350613,-0.653234482214447,-0.6407158016825308,-0.6232934872261949,-0.2665074042301524,-0.2903324100544133,-0.22244820452740552,-0.2304279092154843,-0.20334329126846512,1.2239285708222218,1
-0.9062305754213821,2,1,2,-1.2433436477982938,1,-2,-2,-2,-2,-2,-0.7048096728611402,-0.7018948559337419,-0.6954551969015926,-0.719094016649925,-0.7164581482004088,-0.7072963505037616,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,1
-0.28851105137061234,2,2,1,-0.15580369280257442,0,0,0,0,-2,-2,-0.13225004145916758,-0.346566114784947,-0.45527394715634595,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.1589397718410579,-0.23863524507750988,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
0.3292084726801574,1,3,1,-0.699573670300434,1,2,0,0,0,0,2.005339471984649,2.0472973497786517,2.2299053506985875,2.363656822800768,2.5702516627415317,2.6212538770951683,-0.3482513735759237,0.2034322984164887,0.10187878146920606,0.21312000132566475,0.21464809764560347,0.11036959380432579,0
-0.5973708133959972,2,1,2,-1.2433436477982938,0,0,0,0,0,0,0.028193987545652412,-0.4120247526104987,-0.3804228911763311,-0.3455933236126874,-0.319800493787968,-0.2971121564143672,-0.2662596952321349,-0.22421731559015953,-0.20429046129731354,-0.25897964597187567,-0.26627458622897754,-0.24991102103705318,0
-1.0606604564340745,2,3,1,1.0404902576927169,2,-1,-1,2,0,0,-0.48203271686801374,-0.5209342610910102,-0.4672033342031608,-0.4499411824633984,-0.41291145765848647,-0.36701899526398407,0.40168761792202345,-0.14220299751314272,-0.29781996887873075,-0.25167571331326394,-0.18407182818657644,-0.29299231365297923,1
-0.056866229851573705,1,1,1,0.6054742756944291,-2,-2,-1,-1,-2,-1,1.419665711028611,1.5341592249223213,1.5108673941905704,1.6892133448632458,1.8851726949119276,2.005749958772348,0.09762482285555606,0.010864062112836907,0.004809084956135692,0.04048159303120552,10.698257560872083,-0.02005075627353617,0
0.25199353217381115,2,3,2,-0.9170816612995779,1,-2,-2,-2,-2,-2,-0.6951645298592394,-0.6918861920954162,-0.6850900799699852,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
-0.13408117035791992,2,2,2,-1.0258356567991498,0,0,-1,-1,-2,-1,-0.5701585791618262,-0.6303519668891234,-0.6137476672390335,-0.6738448628343691,-0.6624884274237327,-0.6141883996770409,-0.2243968745671793,-0.04937523232061314,-0.29781996887873075,-0.31807510111882514,-0.16745849794356893,-0.29299231365297923,0
1.7190774017943893,2,2,2,0.17045829369614138,0,0,0,0,0,0,3.7186379204266564,3.675349806492702,3.2577916292053923,3.4797245472942553,3.8183344445290466,3.4950387788956614,0.46336715842837817,0.2089130866805157,0.2734637450114275,0.41231816474234845,0.28156659186443767,0.21121007066865205,0
0.4836383536928498,1,2,1,0.06170429819656945,0,0,0,0,0,0,-0.42982106829072875,-0.3994609855920081,-0.39635797926582644,-0.36927964740088565,-0.344888496630671,-0.3574080695176547,-0.1624696250628071,-0.14220299751314272,-0.12652050444390067,-0.11887693770214144,-0.11761850721454645,-0.12492485221243547,0
-0.9062305754213821,1,2,1,1.6930142306901486,0,0,0,0,0,0,-0.2696219089248851,-0.2566434227537276,-0.3854373271531173,-0.36991981831408016,-0.35777063352754873,-0.3132821174507354,-0.18996532384274836,-0.2122188331743166,-0.2515120136598484,-0.2715955296549323,-0.1629396721174709,-0.23131155530429967,0
-0.21129611086426614,1,3,1,2.454292199187152,2,0,0,0,0,0,0.6514144264780599,0.7014496868473494,0.7293755878492282,0.798704376760208,0.8579995923304099,0.8454583020918042,-0.06834020581616139,-0.09114772665725145,-0.00946587041343348,0.08257880489993134,-0.10419493637819639,-0.012879877918739636,0
-0.7518006944086897,1,1,2,-1.0258356567991498,0,0,0,-1,0,0,-0.20996894409648628,-0.4361500086044318,-0.4161379555824202,-0.404317294454753,-0.2514311500779061,-0.6521262644651831,-0.03861512605406275,0.5900994416200521,0.6878371494792814,0.6779821153523989,-0.3169784701306364,0.3609021563250297,0
-1.1378753969404207,2,2,2,-0.9170816612995779,-1,2,0,0,0,2,-0.4155234021482779,-0.41798195450016506,-0.487202600722821,-0.3986806676336986,-0.3546696838007715,-0.47941624267632027,-0.3477559555798887,-0.18802436245924242,0.5586773532954196,-0.2184760194104833,-0.3169784701306364,0.2672325578155,0
-0.8290156349150358,2,1,2,-0.15580369280257442,0,0,0,0,0,0,0.05912918526966129,-0.010478288744245038,-0.08442497507723742,-0.27540873203196825,-0.22908121986629362,-0.19666955172860562,-0.21337382415540104,-0.21572456260446002,-0.22930018310479872,-0.23175589697159554,-0.23058915286699744,-0.22285215974512565,1
1.4874325802753505,1,1,2,-0.04704969730300248,-1,-1,-1,-1,-2,-1,-0.6678207535068833,-0.6504398775265527,-0.6757336979724833,-0.6738448628343691,-0.6624884274237327,-0.5720352165791049,-0.16643296903108692,-0.2587314687122756,-0.29781996887873075,-0.31807510111882514,-0.001325195513493976,-0.2106392575471128,0
0.09756365116111873,2,1,2,-0.04704969730300248,1,-2,-2,-2,-2,-2,-0.6954093994982157,-0.6921402907542171,-0.6853532282136648,-0.6741259134791862,-0.6627853268656582,-0.6524297673834882,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,1
-1.1378753969404207,1,2,2,-0.9170816612995779,0,0,0,0,0,0,-0.43859556368738034,-0.4391427261414206,-0.46141407284220654,-0.47436136071306356,-0.6033559552402413,-0.6521262644651831,-0.26403031424997747,-0.23078438621282252,-0.2832024145802919,-0.31329434519682475,-0.3169784701306364,-0.29299231365297923,0
-0.8290156349150358,1,2,2,-1.2433436477982938,2,0,0,0,0,0,-0.3276015978869457,-0.33755972898966946,-0.37774755069892046,-0.40882971869653895,-0.45779275662955476,-0.4507352168964847,-0.24384203091155215,-0.1915794683602329,-0.24072014740045405,-0.25167571331326394,0.08174145570154351,-0.012879877918739636,1
0.020348710654772513,2,2,2,-0.699573670300434,0,0,0,0,0,0,0.24777403436325454,0.22686397516798287,0.29531255989949784,0.3908374354317217,0.2686871889352133,0.33346574018427505,-0.20396088223073647,-0.1408204563294242,-0.13525677713007703,-0.14543669282436594,-0.09103717882573445,-0.17842632743767525,0
1.1013578777436195,2,1,1,0.06170429819656945,0,0,0,0,0,0,0.691627462745505,0.322729752496713,0.34497448122061314,0.46531585630825795,0.2537267559448572,-0.12993263224795354,-0.16147878907073715,-0.14067232691688292,0.2783743296585593,-0.22319037594467814,-0.21729848867259144,0.27882921265489746,0
-0.056866229851573705,1,4,1,-0.808327665800006,0,0,0,0,0,0,1.4054360642303203,1.5295572158795931,1.6223399140826822,1.8224625783559838,1.9031351111484192,1.8320451218623737,0.08697333594080404,-0.0028132203118070775,-0.02579641935622061,-0.035811303557384336,-0.02803943054425003,-0.012879877918739636,0
-1.0606604564340745,1,2,2,-1.3520976432978657,0,0,2,2,0,0,-0.4992144032028525,-0.22812790659940058,-0.4349091969649083,-0.5986169735716538,-0.583018343468346,-0.6521262644651831,-0.15033188415995016,-0.1915794683602329,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
-0.9062305754213821,1,2,1,-0.808327665800006,0,0,2,0,0,0,0.6161531984654693,0.7262525392647518,0.7191128063457184,-0.391997907856936,-0.35293777038953955,-0.32397216468437195,0.010926673549435,-0.27551946880028627,0.7299768177302497,-0.25167571331326394,-0.2505251491586064,-0.23696982650613133,0
-0.9062305754213821,2,3,1,1.4755062396910046,0,0,-2,-2,-2,-2,-0.20100399453618642,-0.6918861920954162,-0.6850900799699852,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
-1.1378753969404207,1,2,2,-1.4608516387974375,2,2,2,2,0,0,-0.4171966780146161,-0.4194077303078814,-0.4032875496827263,-0.37013841326004904,-0.3385216530427135,-0.3117308803127314,-0.3482513735759237,-0.1866418212755239,-0.24072014740045405,-0.25167571331326394,-0.2505251491586064,-0.23696982650613133,0
2.182367044832467,2,3,1,2.2367842081880083,1,-1,-1,-1,-1,-1,-0.6952189453345674,-0.6801553040141064,-0.6851339380105984,-0.6637582674703769,-0.6625214162506133,-0.6450782522512082,-0.2965421202397729,-0.2903324100544133,-0.26076218473932916,-0.31807510111882514,-0.2890680753223838,-0.22554123912817434,1
0.8697130562245808,2,1,2,-0.2645576883021463,2,0,0,0,0,0,-0.651740980547438,-0.6218396618192921,-0.5701820135631656,-0.506650957017608,-0.4395499353645781,-0.3776415974046639,-0.2243968745671793,-0.14220299751314272,-0.12652050444390067,-0.11887693770214144,-0.11761850721454645,-0.12492485221243547,0
-0.6745857539023434,2,1,2,-0.9170816612995779,-1,-1,-1,0,-1,-1,-0.6516457534656139,-0.6748756985479093,-0.6716841388891895,-0.659526893873408,-0.650909349188639,-0.5998731786969818,-0.2661977679826305,-0.2450541862876316,-0.29781996887873075,-0.27146273087932116,-0.11103962843831548,-0.29299231365297923,0
-0.6745857539023434,2,2,2,-1.0258356567991498,-1,2,2,-2,-2,-2,-0.6845535121702654,-0.6808752502140424,-0.6850900799699852,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,1
2.491226806857852,1,1,1,0.822982266693573,-1,-1,-1,-1,-1,-1,-0.3426066652086615,-0.49161409918381344,0.14197023056856517,0.5973472036734551,0.3612043539218809,-0.41401136378156295,0.5303105151426044,2.5101528869800016,4.350904896953687,3.802870104257722,0.621475328636371,1.1309312421584543,0
0.4836383536928498,2,2,1,-0.5908196748008622,2,0,-1,-1,-1,-1,-0.5640776497939142,-0.5485745485316895,-0.6585267267052025,-0.6867731924959565,-0.5609983015255395,-0.43861196143751835,-0.27257627468158085,-0.19962783310830862,-0.29781996887873075,0.20402328519630286,0.5253173731898436,-0.12722177418545624,1
-0.8290156349150358,2,2,1,-0.48206567930129024,0,0,0,3,2,2,-0.05578269475439455,0.00315833927807175,0.1592064405295881,0.20432910474613988,0.24821762185579554,0.33763047467435114,-0.1624696250628071,0.2034322984164887,-0.29781996887873075,-0.31807510111882514,-0.024583857853704472,-0.16974284192991382,0
-0.6745857539023434,1,2,2,-1.3520976432978657,0,-1,2,-1,-1,-2,-0.3415727711774282,-0.6791247927867471,-0.6840959643827506,-0.6702224323011706,-0.6724510531416766,-0.6595452246904199,-0.2863241240715515,-0.2903324100544133,-0.24072014740045405,-0.31807510111882514,-0.2505251491586064,-0.29299231365297923,0
0.7152831752118884,2,1,1,0.17045829369614138,1,2,2,2,0,0,0.09741047216295987,0.15095905914728167,0.206236879413906,0.25362226506211993,0.33237211922822874,0.4140120424478109,-0.1624696250628071,-0.15207829168256076,-0.29781996887873075,-0.15207663160492207,-0.05116518624251647,-0.06890236506558756,0
1.255787758756312,1,3,1,1.4755062396910046,0,0,0,0,0,0,2.2588883792758,2.3913751669794276,2.475978197232886,2.1577716115475174,2.3258374443831005,2.380120808501736,0.1378156077838936,0.10067986258369398,0.05608472464362815,0.11518090431246192,0.11649654256991519,0.04997735266002373,0
-0.7518006944086897,2,1,2,-0.9170816612995779,0,0,2,0,0,0,0.2874021042709229,0.2694113839249837,0.27446537126131404,0.3584541555789049,0.4284850663448826,0.5008475996295588,0.023312123450309436,-0.2903324100544133,-0.12652050444390067,-0.15207663160492207,-0.04451985414531347,-0.06330011635090277,0
0.020348710654772513,2,2,1,1.0404902576927169,0,0,0,0,0,0,1.6123917207718097,1.7071439451971349,1.7976989798014864,1.871037498135209,1.4152963392379754,1.5000972356027484,0.028328230660163583,0.022516909232750196,-0.0006153980843005927,-0.02246502660846653,-0.011824820227074713,-0.030975141267171515,0
-0.4429409323833048,1,2,1,-0.15580369280257442,0,0,0,0,0,0,0.7011093593214216,0.743503014878904,0.7814643207509455,0.8955419378244172,1.023488042376984,1.0999117765441841,-0.06338602585581161,-0.09282652666605251,-0.069420682965624,-0.06575742745769246,-0.05116518624251647,-0.06890236506558756,0
-0.9062305754213821,2,3,1,1.2579982486918608,2,0,0,0,0,0,-0.06032638694428855,-0.01985170593556838,0.021755341247537478,0.08789606816829278,0.15030678367414846,0.19348344975264964,-0.21820414961674206,-0.18170417419081486,-0.18362032592217736,-0.18527632550770268,-0.2003528918247238,-0.19192774684006558,1
1.4874325802753505,2,2,1,-0.04704969730300248,2,2,2,2,0,0,4.215777703023921,4.5414450850156864,4.8779076494603215,5.1460113647161,4.124355297087015,4.246933536450163,0.6735482432462173,0.524379358922575,-0.29747736994986107,0.36623698960528894,0.40576784876116173,0.28532782116393185,1
0.25199353217381115,1,1,2,-0.5908196748008622,-2,-1,0,0,0,2,-0.7207806148699293,-0.5619006115265829,0.8259656126265638,0.5411995304088798,-0.22908121986629362,-0.597580045536454,0.5895129656687842,4.65012913349289,-0.28114682100707394,0.3471803653050929,-0.3159152169950839,-0.24761409906403242,0
0.09756365116111873,2,2,1,1.1492442531922888,1,2,0,0,0,0,-0.20656797688848177,-0.2583515304045561,-0.2822539769369172,-0.2589204275360307,-0.2810881054435735,-0.13482240148731411,-0.24229384967394285,-0.22614299795319606,0.1306570914942575,-0.2435085886131799,0.5469147025057534,-0.29299231365297923,0
0.09756365116111873,2,3,1,-0.04704969730300248,0,0,0,0,0,2,1.68823328951031,1.7825406639002341,0.2036200163239797,0.11433044270581391,-0.18845547956282382,-0.3479994790501954,0.08536322745369036,-0.20110912723372132,-0.18362032592217736,-0.05247754989658021,-0.3169784701306364,1.555749762193002,1
-0.7518006944086897,2,2,2,-1.4608516387974375,0,0,0,0,0,0,0.09234983295744918,-0.2137854489693034,-0.19695008794406826,-0.26074725672734195,-0.21441768631786298,-0.18739585144705972,-0.24966319236496315,-0.2164158331963193,-0.2437464379388027,-0.2427781953473187,-0.2505251491586064,-0.2357933542760475,0
1.0241429372372732,2,2,1,1.4755062396910046,-1,-1,-1,0,0,0,-0.691083369209634,-0.6905168826563223,-0.5901081833484703,-0.5817695488073388,-0.5634394747147047,-0.6521262644651831,-0.34224443037399954,0.030614650451672987,-0.29781996887873075,-0.2909841508941562,-0.3169784701306364,1.3876823007524584,0
0.09756365116111873,2,3,2,-0.699573670300434,-2,-2,-2,-2,-2,-2,-0.6951645298592394,-0.6918861920954162,-0.6850900799699852,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
-0.21129611086426614,2,3,2,-0.48206567930129024,0,0,0,0,0,0,0.5650434632635778,0.6441222061034276,0.7281183240183139,0.870106854468468,0.6566028042242928,0.724461805327489,-0.131506000310621,-0.1125771150048886,-0.07513066511345166,-0.11887693770214144,-0.11761850721454645,-0.1137203547830659,0
-0.3657259918769586,2,3,1,1.6930142306901486,0,0,0,2,2,2,-0.33471642128609114,-0.2883492887352219,-0.19054681401452794,-0.13928653639221084,-0.08957147098819879,-0.057058209308242014,-0.17485507496368155,0.005926415028127888,-0.22930018310479872,-0.23175589697159554,-0.23723448496420044,-0.29299231365297923,0
-1.0606604564340745,2,2,1,-0.5908196748008622,0,0,0,-2,-2,-2,-0.4985750213677476,-0.4727260988796107,-0.6850900799699852,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.2538123180817561,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
0.09756365116111873,1,2,2,-0.9170816612995779,0,0,0,0,0,0,1.3088213877853285,1.4544992953882283,1.417303574215552,1.0799580025985824,1.1883167158859462,1.2681535609246661,0.11638877945538083,1.1918504918335404,-0.06879258492936295,-0.06562462868208134,-0.04412113421948129,-0.06856623014270646,0
-1.1378753969404207,1,1,2,-1.1345896522987218,0,0,0,0,0,0,-0.4795704166094185,-0.4535557667322958,-0.42429555113649214,-0.39216966102876866,-0.358760298333967,-0.3787544414384494,-0.24947741061645,-0.21374950377057642,-0.2548809031270667,-0.2667483743451263,-0.26567650634022927,-0.2731603532029951,0
0.560853294199196,2,1,2,-0.2645576883021463,0,0,0,0,0,0,0.664378913474973,0.6083084118046516,0.5603905573662221,0.6224387806857389,0.6332467147928218,0.6713993784438074,-0.131506000310621,-0.08295123249663447,-0.09226061155693467,-0.11887693770214144,-0.11761850721454645,-0.12492485221243547,0
-0.9062305754213821,2,2,3,0.17045829369614138,-1,-1,-1,-1,-1,0,-0.6795336845712507,-0.6718406312344537,-0.666772038340501,-0.6708782171390772,-0.44162823145805646,-0.4851659368508787,-0.2600669702816977,-0.22831556267046801,-0.2869710027978582,0.5716766954756954,-0.3149848705014755,0.6284095324512284,0
1.7962923423007355,2,2,1,-0.15580369280257442,-1,-1,0,-1,-1,0,-0.491296951542618,-0.32807337906110123,-0.5005793031098744,-0.45551535358560463,-0.6067702988223843,-0.5885592643534958,1.2477377006507562,-0.21626770378377802,0.5006068348520122,-0.0937779691116393,-0.18407182818657644,0.23098600863148935,0
-0.9062305754213821,1,2,1,-0.3733116838017183,0,0,0,0,0,0,-0.005870100009720597,-0.0009919388156768376,-0.278145940466139,-0.04388545640151138,-0.02468244851404118,-0.31463101930986936,-0.24836272012537133,-0.21705772731733144,-0.08797812494606393,-0.2717283284305434,-0.2505251491586064,-0.2534404377273046,0
0.560853294199196,2,1,2,-0.3733116838017183,-1,-1,-1,-1,-1,-1,-0.617690496860897,-0.5589078939895942,-0.447116351602274,-0.5333507682752342,-0.4935526449681348,-0.3301096681434314,0.2351033167552623,0.5140103000446861,0.2159642247828029,0.3738729192029285,0.9521470537931922,0.08219028276946129,0
-0.520155872889651,2,2,2,0.06170429819656945,0,0,0,0,0,0,0.6858050068854014,0.7019296509806401,0.7632778532433013,0.7596539510553406,0.6158121197864199,0.6461411911315242,-0.1253132753601838,-0.04315379699387977,-0.13165948837694558,-0.13514478771450394,0.015288134729513521,-0.012879877918739636,0
-0.4429409323833048,1,1,2,-0.699573670300434,2,0,0,0,2,0,0.36363818520555163,0.42847714433436834,0.5061673998213246,0.6737773651389991,0.7235041451381675,0.7998654192530767,-0.13584090777592708,-0.09282652666605251,0.10758876361703372,-0.31807510111882514,-0.07774651463132846,-0.11696965903758308,1
0.4836383536928498,2,1,2,-0.9170816612995779,-1,-1,-1,-1,-1,-2,-0.4628512618148684,-0.3753921959666974,0.15194062513465306,-0.13845899838247155,-0.6624884274237327,-0.6521262644651831,1.041210323553675,2.5402231577258796,1.6613320058624206,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,1
-0.3657259918769586,1,1,2,-1.2433436477982938,2,-1,0,0,-2,-1,-0.6770713843126555,-0.6621989987921738,-0.6489364351577631,-0.6557014823189529,-0.6624884274237327,-0.5940729007027058,-0.21801836786822895,-0.23256193916331777,-0.23146997632097324,-0.31807510111882514,-0.08817968602393716,-0.29299231365297923,1
0.25199353217381115,2,1,2,-1.0258356567991498,-2,-2,-2,-2,-2,-2,-0.6630049839403489,-0.6856466583626377,-0.19618988190677125,-0.6404310639505562,-0.6465878128672793,-0.6171391224938964,-0.32087952929499114,1.3612117868390596,-0.17562635091521864,-0.2540660912742641,-0.17908782911367419,0.1277925873069955,0
-1.1378753969404207,2,1,2,-1.1345896522987218,-1,-1,-1,-1,-1,-2,-0.6591142774543918,-0.6918861920954162,-0.6725905383951974,-0.6638519510186492,-0.6624884274237327,-0.6521262644651831,-0.3482513735759237,-0.2481155274801512,-0.2612760831326337,-0.31807510111882514,-0.3169784701306364,-0.13937865389632223,0
-0.520155872889651,1,2,1,0.38796628469528527,0,0,-2,-2,-2,-2,0.5468686945040018,-0.6918861920954162,-0.6850900799699852,-0.6738448628343691,-0.6624884274237327,-0.6521262644651831,-0.3482513735759237,-0.2903324100544133,-0.29781996887873075,-0.31807510111882514,-0.3169784701306364,-0.29299231365297923,0
-0.6745857539023434,2,1,2,-0.48206567930129024,-1,-1,-1,-1,-1,-1,-0.6168198492556478,-0.5733774009490917,-0.6592430747018863,-0.6069548093678949,-0.5436956618266602,-0.6181676601614859,0.1728045037538639,-0.2026891743008282,-0.05320433366579342,0.16013328985682687,-0.183141481692968,-0.0006669757207267893,0
-0.7518006944086897,1,2,2,0.06170429819656945,0,0,0,0,0,0,-0.4114286376298405,-0.37851196283308663,-0.3366525666442678,-0.2779850296094585,-0.21590218352749038,-0.17845937663029732,-0.2243968745671793,-0.1915794683602329,-0.18362032592217736,-0.18527632550770268,-0.11761850721454645,-0.24649364932109546,0
-0.9062305754213821,2,2,1,-0.808327665800006,1,2,0,0,2,0,-0.6204792899714607,-0.6287709085676954,-0.6036603178979768,-0.5696063014566424,-0.576140173063739,-0.5892674378295412,-0.3482513735759237,-0.23108064503790507,-0.22313340238514484,-0.31807510111882514,-0.28375180964462143,-0.23696982650613133,0
0.4836383536928498,2,1,2,-0.5908196748008622,-1,-1,-1,-1,-1,-1,-0.6849072127598979,-0.6981116092360391,-0.620618760268449,-0.6738448628343691,-0.6507608994676762,-0.556860070663848,-0.3482513735759237,-0.05080714997517875,-0.29781996887873075,-0.2708651363890711,0.05848279336133301,-0.29299231365297923,0
-0.9062305754213821,2,2,1,1.5842602351905766,0,0,0,0,0,0,-0.02958164338392793,-0.05443735671680661,-0.27922777213460015,-0.3734641792237183,-0.40542299395658826,-0.38416691014822435,-0.22216749358502189,-0.2289574567914802,-0.0699345813589285,-0.27079873700126555,-0.269464345635635,-0.2603872261335137,1
-0.9062305754213821,1,3,1,1.0404902576927169,4,3,2,0,0,0,-0.00927106721772509,0.004499415532854457,0.020556554804107556,0.09240849241007872,0.15357267753532874,0.16691008312771086,-0.3482513735759237,-0.2903324100544133,-0.18362032592217736,-0.25167571331326394,-0.2505251491586064,-0.1809473393592834,1
-1.0606604564340745,1,3,2,-1.1345896522987218,0,0,0,0,0,2,-0.38471063924375715,-0.35526193555280117,-0.32159463936703825,-0.27787573213647404,-0.21715575894895353,-0.20675259312563188,-0.26173900601831573,-0.22046470380578068,-0.24580203151202068,-0.18188995672961905,-0.3169784701306364,-0.20895858293270736,0
-0.056866229851573705,2,1,1,0.4967202801948572,-1,-1,-1,-1,0,-1,-0.6907296686200015,-0.6872841830526882,-0.6803241728900076,-0.6636645839221045,-0.6571112486421935,-0.6441002984033362,-0.3280630902374983,-0.2742356805582619,-0.2605908852748943,-0.31807510111882514,-0.28534668934795016,-0.2747289828431068,1
2.568441747364198,1,1,1,1.0404902576927169,0,0,0,0,0,0,-0.652502797202031,-0.6587827834905168,-0.5612495926249255,-0.5608937314673118,-0.5663589858936385,-0.6199886776713168,-0.22427302006817054,0.08023800365299864,-0.2895404947643806,-0.31588392132124166,-0.24055715101280192,-0.27618556750892487,0
-0.9062305754213821,1,1,2,-0.3733116838017183,0,0,0,0,0,0,-0.4402144240783905,-0.5122666735074671,-0.4832846157613671,-0.4344677830737449,-0.4124496140821579,-0.48034361270447484,-0.241488795430386,-0.2012572566462626,-0.14245135463633987,-0.24111821065217967,-0.23803192481586477,-0.2519278305743397,0
